iter	Logloss
1504	0.01202248494
1505	0.01200722837
1506	0.01199669738
1507	0.01196981798
1508	0.01195504979
1509	0.01193985946
1510	0.01192678294
1511	0.01191270393
1512	0.01189793593
1513	0.01188280838
1514	0.01187591555
1515	0.01185554132
1516	0.01183625452
1517	0.01182656678
1518	0.01179897949
1519	0.0117842872
1520	0.01177153324
1521	0.01175724444
1522	0.01174035762
1523	0.0117278154
1524	0.01170778549
1525	0.01169295865
1526	0.01167274341
1527	0.01165516776
1528	0.01164182043
1529	0.01162933834
1530	0.01161708713
1531	0.01159434291
1532	0.01157680663
1533	0.01155652239
1534	0.01154384831
1535	0.01151941214
1536	0.01150825161
1537	0.01148440312
1538	0.01146781535
1539	0.01145642266
1540	0.0114389588
1541	0.01142418724
1542	0.01141006027
1543	0.01139749833
1544	0.01138335645
1545	0.01136916191
1546	0.01134961098
1547	0.01133572363
1548	0.01131705898
1549	0.01130432389
1550	0.01129336635
1551	0.01127090287
1552	0.01125315884
1553	0.01124196407
1554	0.01122981164
1555	0.01121247301
1556	0.01119055473
1557	0.01117426208
1558	0.01115266022
1559	0.01113648032
1560	0.01111687478
1561	0.01110348993
1562	0.01108997132
1563	0.01106984482
1564	0.01105555974
1565	0.01103576048
1566	0.01101983637
1567	0.01100586297
1568	0.01098324593
1569	0.01096623954
1570	0.01095917656
1571	0.0109426911
1572	0.01092832897
1573	0.01091422344
1574	0.0108982017
1575	0.01088076531
1576	0.01087148627
1577	0.01085514019
1578	0.01084715447
1579	0.01082891594
1580	0.01081622225
1581	0.01079923836
1582	0.01078784056
1583	0.01077496618
1584	0.01075921132
1585	0.01073758575
1586	0.01072069026
1587	0.01070380275
1588	0.01069389333
1589	0.01068523611
1590	0.01067388915
1591	0.01066218322
1592	0.01064168927
1593	0.0106279802
1594	0.01062097409
1595	0.01060395702
1596	0.01059179699
1597	0.01058077867
1598	0.01056354026
1599	0.01055425732
1600	0.01054728752
1601	0.01053534597
1602	0.01052655545
1603	0.01051908085
1604	0.01051072616
1605	0.01049775718
1606	0.01048236451
1607	0.01047191051
1608	0.01044834978
1609	0.01043854513
1610	0.0104218512
1611	0.01040083666
1612	0.01038483419
1613	0.0103738882
1614	0.01036206496
1615	0.01034996863
1616	0.01033953947
1617	0.01032622019
1618	0.01031253833
1619	0.01029865594
1620	0.01028461819
1621	0.01027489736
1622	0.01026588303
1623	0.01024671652
1624	0.01023590412
1625	0.01022043843
1626	0.01020112432
1627	0.01018352698
1628	0.01017439845
1629	0.01016176003
1630	0.01014802228
1631	0.01013779255
1632	0.01012093814
1633	0.01010902265
1634	0.01009731631
1635	0.01007818672
1636	0.0100665815
1637	0.01005633604
1638	0.01005005738
1639	0.01003863955
1640	0.0100210405
1641	0.01000513193
1642	0.009988962294
1643	0.009980859542
1644	0.009972745231
1645	0.009964661398
1646	0.009943751294
1647	0.009933495131
1648	0.009919045443
1649	0.009903007836
1650	0.009888270161
1651	0.009872971739
1652	0.009863678318
1653	0.009842883289
1654	0.009834892564
1655	0.009825657573
1656	0.009812810109
1657	0.009800797685
1658	0.009791374031
1659	0.009779184063
1660	0.009766065357
1661	0.009748717964
1662	0.009737816746
1663	0.009727904226
1664	0.009719108553
1665	0.009704062233
1666	0.009692853938
1667	0.009687462547
1668	0.009670630674
1669	0.009656054444
1670	0.009643790846
1671	0.009636299106
1672	0.009618681281
1673	0.009605940057
1674	0.009593427136
1675	0.009579979888
1676	0.009568457306
1677	0.009557463688
1678	0.009547177968
1679	0.009536986347
1680	0.009527133846
1681	0.009514616748
1682	0.009505572851
1683	0.009496226806
1684	0.009485763849
1685	0.009478617215
1686	0.009468559461
1687	0.009457622116
1688	0.009446160477
1689	0.009432919686
1690	0.00941597232
1691	0.00940878185
1692	0.009399978777
1693	0.009389283043
1694	0.009379822959
1695	0.009371585035
1696	0.009358791733
1697	0.009345406941
1698	0.009339568097
1699	0.009332823226
1700	0.009319361974
1701	0.009311483196
1702	0.009303243395
1703	0.009292948165
1704	0.009281124996
1705	0.009273397833
1706	0.009262624116
1707	0.009241545618
1708	0.009233872795
1709	0.009226049808
1710	0.009214340913
1711	0.009203807698
1712	0.009195943438
1713	0.009178591416
1714	0.009178568441
1715	0.009167149486
1716	0.009155724828
1717	0.009138181193
1718	0.009124509331
1719	0.009114066163
1720	0.009095693005
1721	0.009085633382
1722	0.009070470582
1723	0.009063880182
1724	0.009055211889
1725	0.009040381327
1726	0.00903208716
1727	0.009026142103
1728	0.00901098575
1729	0.008997516036
1730	0.008985350618
1731	0.008973246646
1732	0.008964962064
1733	0.008952308228
1734	0.008944344017
1735	0.008937361103
1736	0.008934036247
1737	0.008922598868
1738	0.008913307042
1739	0.008901538627
1740	0.008892904444
1741	0.008882778657
1742	0.008872300619
1743	0.008858987723
1744	0.008847018755
1745	0.008838379884
1746	0.008827332353
1747	0.008816679339
1748	0.008803880281
1749	0.008793759992
1750	0.008784411285
1751	0.008775673141
1752	0.008767711708
1753	0.008759155353
1754	0.008748083644
1755	0.008739544571
1756	0.008729871217
1757	0.008723624603
1758	0.008715448052
1759	0.008701480537
1760	0.008692293387
1761	0.008684871368
1762	0.008672498416
1763	0.00866034452
1764	0.008652721347
1765	0.008638647818
1766	0.00862834336
1767	0.008617154375
1768	0.008600410457
1769	0.008592421391
1770	0.00858526655
1771	0.008576224573
1772	0.008565828681
1773	0.008554198621
1774	0.008547445034
1775	0.008535748671
1776	0.008526902505
1777	0.008519520066
1778	0.008505295643
1779	0.008492571873
1780	0.008482955421
1781	0.008469126622
1782	0.008460343791
1783	0.008454078997
1784	0.00844613791
1785	0.008436866249
1786	0.008436868083
1787	0.008429219857
1788	0.008429207521
1789	0.008429181845
1790	0.00842260114
1791	0.008411204081
1792	0.0084037633
1793	0.008394721089
1794	0.008388492156
1795	0.008379239875
1796	0.008371317433
1797	0.008360114709
1798	0.008353563509
1799	0.008345334948
1800	0.008334141246
1801	0.008334135823
1802	0.008327125081
1803	0.008320937452
1804	0.008312300025
1805	0.008304865741
1806	0.008289957484
1807	0.008282279666
1808	0.00827423966
1809	0.008267076988
1810	0.008260049218
1811	0.008249498244
1812	0.008242371253
1813	0.008234694573
1814	0.008234652369
1815	0.008223406185
1816	0.008211935303
1817	0.008208583376
1818	0.00820601098
1819	0.008192304513
1820	0.008175733421
1821	0.00816703189
1822	0.008152619186
1823	0.008144704406
1824	0.008144704406
1825	0.008136274258
1826	0.008126434442
1827	0.008119162784
1828	0.008111320032
1829	0.008101041528
1830	0.008095359827
1831	0.008086837886
1832	0.008077778051
1833	0.008062986879
1834	0.008054513785
1835	0.008043128531
1836	0.008032338796
1837	0.008024794234
1838	0.008013652577
1839	0.008003170816
1840	0.007992268179
1841	0.007981778936
1842	0.007972685446
1843	0.007957874185
1844	0.007948180323
1845	0.007948180323
1846	0.00794029703
1847	0.00793403683
1848	0.007920775644
1849	0.007920750887
1850	0.007912960172
1851	0.007906493967
1852	0.007894429015
1853	0.00788392144
1854	0.00787838431
1855	0.007867412088
1856	0.007858721574
1857	0.007851661867
1858	0.007842147204
1859	0.007835252248
1860	0.007827238327
1861	0.007827175558
1862	0.007818593931
1863	0.007811149031
1864	0.007800313882
1865	0.007794153321
1866	0.00778717847
1867	0.007776955884
1868	0.007767663642
1869	0.007760641423
1870	0.007760641423
1871	0.007752449719
1872	0.00774014559
1873	0.007731805504
1874	0.007720499588
1875	0.007710444094
1876	0.007700997865
1877	0.007692614433
1878	0.00768457665
1879	0.00767698503
1880	0.007676991684
1881	0.007668319391
1882	0.007660716571
1883	0.007652187885
1884	0.007643871992
1885	0.007635075777
1886	0.007623759394
1887	0.007622054934
1888	0.007610400324
1889	0.00761035694
1890	0.007601202024
1891	0.00760119178
1892	0.007589045754
1893	0.007575010329
1894	0.007568174255
1895	0.007566132875
1896	0.00755711557
1897	0.007546507092
1898	0.007534606208
1899	0.007522948285
1900	0.007515056193
1901	0.007515031515
1902	0.007514861545
1903	0.007505821213
1904	0.007498064615
1905	0.007496097396
1906	0.007483129067
1907	0.007475181687
1908	0.00746388286
1909	0.007454745682
1910	0.007445749925
1911	0.007445695618
1912	0.00743224825
1913	0.007422012861
1914	0.007415489426
1915	0.007409043919
1916	0.00740904756
1917	0.007400995848
1918	0.007392386213
1919	0.007385057852
1920	0.007376230703
1921	0.007366731525
1922	0.007359316664
1923	0.007352516083
1924	0.007344280929
1925	0.007334897663
1926	0.007327840227
1927	0.007327842638
1928	0.007319827707
1929	0.007319824118
1930	0.007311065567
1931	0.007300809894
1932	0.007289933336
1933	0.007277977847
1934	0.007269943096
1935	0.007262198863
1936	0.007255420788
1937	0.007248362923
1938	0.007239264967
1939	0.00723925048
1940	0.007230169115
1941	0.007221807977
1942	0.007212344277
1943	0.007205778834
1944	0.007205530534
1945	0.007205514635
1946	0.007200057814
1947	0.007200053492
1948	0.00720003421
1949	0.007193065518
1950	0.007189716497
1951	0.007178916218
1952	0.007169106598
1953	0.007161425983
1954	0.007161418124
1955	0.007154831661
1956	0.007146628012
1957	0.007143558795
1958	0.007134341481
1959	0.007122836948
1960	0.007122821884
1961	0.007114789606
1962	0.007101770238
1963	0.007092155367
1964	0.007082741541
1965	0.007073557722
1966	0.007067561452
1967	0.007067427007
1968	0.007057976709
1969	0.007050038367
1970	0.007040752739
1971	0.007032255621
1972	0.007028013297
1973	0.007021526034
1974	0.007021508534
1975	0.007011066682
1976	0.007001422261
1977	0.006993559719
1978	0.006993462995
1979	0.006986004992
1980	0.006979380595
1981	0.006979351123
1982	0.006979328855
1983	0.006970009526
1984	0.006970004706
1985	0.006962593856
1986	0.006957202661
1987	0.00694862066
1988	0.006936700499
1989	0.006930213901
1990	0.006922500286
1991	0.006915775949
1992	0.006908765909
1993	0.006900037423
1994	0.00689319046
1995	0.006893172986
1996	0.006893132563
1997	0.006880926116
1998	0.006871730972
1999	0.006862780123
